FIPStxt,State,Area_Name,Attribute,Value
26000,MI,Michigan,R_DEATH_2021,11.5
26000,MI,Michigan,R_DEATH_2022,11.8
26000,MI,Michigan,R_DEATH_2023,10.6
26000,MI,Michigan,R_NATURAL_CHG_2021,-1.2
26000,MI,Michigan,R_NATURAL_CHG_2022,-1.3
26000,MI,Michigan,R_NATURAL_CHG_2023,-0.4
26000,MI,Michigan,R_INTERNATIONAL_MIG_2021,0.7
26000,MI,Michigan,R_INTERNATIONAL_MIG_2022,1.9
26000,MI,Michigan,R_INTERNATIONAL_MIG_2023,2.3
26000,MI,Michigan,R_DOMESTIC_MIG_2021,-3
26000,MI,Michigan,R_DOMESTIC_MIG_2022,-0.9
26000,MI,Michigan,R_DOMESTIC_MIG_2023,-1.5
26000,MI,Michigan,R_NET_MIG_2021,-2.3
26000,MI,Michigan,R_NET_MIG_2022,1
26000,MI,Michigan,R_NET_MIG_2023,0.8
27000,MN,Minnesota,CENSUS_2020_POP,5706494
27000,MN,Minnesota,ESTIMATES_BASE_2020,5706804
27000,MN,Minnesota,POP_ESTIMATE_2020,5710578
27000,MN,Minnesota,POP_ESTIMATE_2021,5717968
27000,MN,Minnesota,POP_ESTIMATE_2022,5714300
27000,MN,Minnesota,POP_ESTIMATE_2023,5737915
27000,MN,Minnesota,N_POP_CHG_2020,3774
27000,MN,Minnesota,N_POP_CHG_2021,7390
27000,MN,Minnesota,N_POP_CHG_2022,-3668
27000,MN,Minnesota,N_POP_CHG_2023,23615
27000,MN,Minnesota,BIRTHS_2020,16461
27000,MN,Minnesota,BIRTHS_2021,63012
27000,MN,Minnesota,BIRTHS_2022,64630
27000,MN,Minnesota,BIRTHS_2023,63754
27000,MN,Minnesota,DEATHS_2020,12746
27000,MN,Minnesota,DEATHS_2021,51396
27000,MN,Minnesota,DEATHS_2022,53436
27000,MN,Minnesota,DEATHS_2023,49911
27000,MN,Minnesota,NATURAL_CHG_2020,3715
27000,MN,Minnesota,NATURAL_CHG_2021,11616
27000,MN,Minnesota,NATURAL_CHG_2022,11194
27000,MN,Minnesota,NATURAL_CHG_2023,13843
27000,MN,Minnesota,INTERNATIONAL_MIG_2020,295
27000,MN,Minnesota,INTERNATIONAL_MIG_2021,5523
27000,MN,Minnesota,INTERNATIONAL_MIG_2022,14231
27000,MN,Minnesota,INTERNATIONAL_MIG_2023,14575
27000,MN,Minnesota,DOMESTIC_MIG_2020,-1510
27000,MN,Minnesota,DOMESTIC_MIG_2021,-10887
27000,MN,Minnesota,DOMESTIC_MIG_2022,-28893
27000,MN,Minnesota,DOMESTIC_MIG_2023,-4686
27000,MN,Minnesota,NET_MIG_2020,-1215
27000,MN,Minnesota,NET_MIG_2021,-5364
27000,MN,Minnesota,NET_MIG_2022,-14662
27000,MN,Minnesota,NET_MIG_2023,9889
27000,MN,Minnesota,RESIDUAL_2020,1274
27000,MN,Minnesota,RESIDUAL_2021,1138
27000,MN,Minnesota,RESIDUAL_2022,-200
27000,MN,Minnesota,RESIDUAL_2023,-117
27000,MN,Minnesota,GQ_ESTIMATES_BASE_2020,138585
27000,MN,Minnesota,GQ_ESTIMATES_2020,138569
27000,MN,Minnesota,GQ_ESTIMATES_2021,138635
27000,MN,Minnesota,GQ_ESTIMATES_2022,133634
27000,MN,Minnesota,GQ_ESTIMATES_2023,140494
27000,MN,Minnesota,R_BIRTH_2021,11
27000,MN,Minnesota,R_BIRTH_2022,11.3
27000,MN,Minnesota,R_BIRTH_2023,11.1
27000,MN,Minnesota,R_DEATH_2021,9
27000,MN,Minnesota,R_DEATH_2022,9.3
27000,MN,Minnesota,R_DEATH_2023,8.7
27000,MN,Minnesota,R_NATURAL_CHG_2021,2
27000,MN,Minnesota,R_NATURAL_CHG_2022,2
27000,MN,Minnesota,R_NATURAL_CHG_2023,2.4
27000,MN,Minnesota,R_INTERNATIONAL_MIG_2021,1
27000,MN,Minnesota,R_INTERNATIONAL_MIG_2022,2.5
27000,MN,Minnesota,R_INTERNATIONAL_MIG_2023,2.5
27000,MN,Minnesota,R_DOMESTIC_MIG_2021,-1.9
27000,MN,Minnesota,R_DOMESTIC_MIG_2022,-5.1
27000,MN,Minnesota,R_DOMESTIC_MIG_2023,-0.8
27000,MN,Minnesota,R_NET_MIG_2021,-0.9
27000,MN,Minnesota,R_NET_MIG_2022,-2.6
27000,MN,Minnesota,R_NET_MIG_2023,1.7
28000,MS,Mississippi,CENSUS_2020_POP,2961279
28000,MS,Mississippi,ESTIMATES_BASE_2020,2961306
28000,MS,Mississippi,POP_ESTIMATE_2020,2958409
28000,MS,Mississippi,POP_ESTIMATE_2021,2949582
28000,MS,Mississippi,POP_ESTIMATE_2022,2938928
28000,MS,Mississippi,POP_ESTIMATE_2023,2939690
28000,MS,Mississippi,N_POP_CHG_2020,-2897
28000,MS,Mississippi,N_POP_CHG_2021,-8827
28000,MS,Mississippi,N_POP_CHG_2022,-10654
28000,MS,Mississippi,N_POP_CHG_2023,762
28000,MS,Mississippi,BIRTHS_2020,8503
28000,MS,Mississippi,BIRTHS_2021,35004
28000,MS,Mississippi,BIRTHS_2022,34786
28000,MS,Mississippi,BIRTHS_2023,34628
28000,MS,Mississippi,DEATHS_2020,9676
28000,MS,Mississippi,DEATHS_2021,41703
28000,MS,Mississippi,DEATHS_2022,40733
28000,MS,Mississippi,DEATHS_2023,36032
28000,MS,Mississippi,NATURAL_CHG_2020,-1173
28000,MS,Mississippi,NATURAL_CHG_2021,-6699
28000,MS,Mississippi,NATURAL_CHG_2022,-5947
28000,MS,Mississippi,NATURAL_CHG_2023,-1404
28000,MS,Mississippi,INTERNATIONAL_MIG_2020,58
28000,MS,Mississippi,INTERNATIONAL_MIG_2021,627
28000,MS,Mississippi,INTERNATIONAL_MIG_2022,1555
28000,MS,Mississippi,INTERNATIONAL_MIG_2023,4800
28000,MS,Mississippi,DOMESTIC_MIG_2020,-2122
28000,MS,Mississippi,DOMESTIC_MIG_2021,-3456
28000,MS,Mississippi,DOMESTIC_MIG_2022,-5752
28000,MS,Mississippi,DOMESTIC_MIG_2023,-2614
28000,MS,Mississippi,NET_MIG_2020,-2064
28000,MS,Mississippi,NET_MIG_2021,-2829
28000,MS,Mississippi,NET_MIG_2022,-4197
28000,MS,Mississippi,NET_MIG_2023,2186
28000,MS,Mississippi,RESIDUAL_2020,340
28000,MS,Mississippi,RESIDUAL_2021,701
28000,MS,Mississippi,RESIDUAL_2022,-510
28000,MS,Mississippi,RESIDUAL_2023,-20
28000,MS,Mississippi,GQ_ESTIMATES_BASE_2020,93668
28000,MS,Mississippi,GQ_ESTIMATES_2020,93600
28000,MS,Mississippi,GQ_ESTIMATES_2021,93218
28000,MS,Mississippi,GQ_ESTIMATES_2022,93884
28000,MS,Mississippi,GQ_ESTIMATES_2023,93920
28000,MS,Mississippi,R_BIRTH_2021,11.8
28000,MS,Mississippi,R_BIRTH_2022,11.8
28000,MS,Mississippi,R_BIRTH_2023,11.8
28000,MS,Mississippi,R_DEATH_2021,14.1
28000,MS,Mississippi,R_DEATH_2022,13.8
28000,MS,Mississippi,R_DEATH_2023,12.3
28000,MS,Mississippi,R_NATURAL_CHG_2021,-2.3
28000,MS,Mississippi,R_NATURAL_CHG_2022,-2
28000,MS,Mississippi,R_NATURAL_CHG_2023,-0.5
28000,MS,Mississippi,R_INTERNATIONAL_MIG_2021,0.2
28000,MS,Mississippi,R_INTERNATIONAL_MIG_2022,0.5
28000,MS,Mississippi,R_INTERNATIONAL_MIG_2023,1.6
28000,MS,Mississippi,R_DOMESTIC_MIG_2021,-1.2
28000,MS,Mississippi,R_DOMESTIC_MIG_2022,-2
28000,MS,Mississippi,R_DOMESTIC_MIG_2023,-0.9
28000,MS,Mississippi,R_NET_MIG_2021,-1
28000,MS,Mississippi,R_NET_MIG_2022,-1.4
28000,MS,Mississippi,R_NET_MIG_2023,0.7
29000,MO,Missouri,CENSUS_2020_POP,6154913
29000,MO,Missouri,ESTIMATES_BASE_2020,6154889
29000,MO,Missouri,POP_ESTIMATE_2020,6154426
29000,MO,Missouri,POP_ESTIMATE_2021,6170393
29000,MO,Missouri,POP_ESTIMATE_2022,6177168
29000,MO,Missouri,POP_ESTIMATE_2023,6196156
29000,MO,Missouri,N_POP_CHG_2020,-463
29000,MO,Missouri,N_POP_CHG_2021,15967
29000,MO,Missouri,N_POP_CHG_2022,6775
29000,MO,Missouri,N_POP_CHG_2023,18988
29000,MO,Missouri,BIRTHS_2020,17239
29000,MO,Missouri,BIRTHS_2021,68820
29000,MO,Missouri,BIRTHS_2022,68857
29000,MO,Missouri,BIRTHS_2023,68334
29000,MO,Missouri,DEATHS_2020,16745
29000,MO,Missouri,DEATHS_2021,75365
29000,MO,Missouri,DEATHS_2022,75735
29000,MO,Missouri,DEATHS_2023,68389
29000,MO,Missouri,NATURAL_CHG_2020,494
29000,MO,Missouri,NATURAL_CHG_2021,-6545
29000,MO,Missouri,NATURAL_CHG_2022,-6878
29000,MO,Missouri,NATURAL_CHG_2023,-55
29000,MO,Missouri,INTERNATIONAL_MIG_2020,270
29000,MO,Missouri,INTERNATIONAL_MIG_2021,3862
29000,MO,Missouri,INTERNATIONAL_MIG_2022,10127
29000,MO,Missouri,INTERNATIONAL_MIG_2023,7852
29000,MO,Missouri,DOMESTIC_MIG_2020,-1291
29000,MO,Missouri,DOMESTIC_MIG_2021,16811
29000,MO,Missouri,DOMESTIC_MIG_2022,4614
29000,MO,Missouri,DOMESTIC_MIG_2023,11171
29000,MO,Missouri,NET_MIG_2020,-1021
29000,MO,Missouri,NET_MIG_2021,20673
29000,MO,Missouri,NET_MIG_2022,14741
29000,MO,Missouri,NET_MIG_2023,19023
29000,MO,Missouri,RESIDUAL_2020,64
29000,MO,Missouri,RESIDUAL_2021,1839
29000,MO,Missouri,RESIDUAL_2022,-1088
29000,MO,Missouri,RESIDUAL_2023,20
29000,MO,Missouri,GQ_ESTIMATES_BASE_2020,169000
29000,MO,Missouri,GQ_ESTIMATES_2020,164729
29000,MO,Missouri,GQ_ESTIMATES_2021,164466
29000,MO,Missouri,GQ_ESTIMATES_2022,163728
29000,MO,Missouri,GQ_ESTIMATES_2023,162999
29000,MO,Missouri,R_BIRTH_2021,11.2
29000,MO,Missouri,R_BIRTH_2022,11.2
29000,MO,Missouri,R_BIRTH_2023,11
29000,MO,Missouri,R_DEATH_2021,12.2
29000,MO,Missouri,R_DEATH_2022,12.3
29000,MO,Missouri,R_DEATH_2023,11.1
29000,MO,Missouri,R_NATURAL_CHG_2021,-1.1
29000,MO,Missouri,R_NATURAL_CHG_2022,-1.1
29000,MO,Missouri,R_NATURAL_CHG_2023,0
29000,MO,Missouri,R_INTERNATIONAL_MIG_2021,0.6
29000,MO,Missouri,R_INTERNATIONAL_MIG_2022,1.6
29000,MO,Missouri,R_INTERNATIONAL_MIG_2023,1.3
29000,MO,Missouri,R_DOMESTIC_MIG_2021,2.7
29000,MO,Missouri,R_DOMESTIC_MIG_2022,0.7
29000,MO,Missouri,R_DOMESTIC_MIG_2023,1.8
29000,MO,Missouri,R_NET_MIG_2021,3.4
29000,MO,Missouri,R_NET_MIG_2022,2.4
29000,MO,Missouri,R_NET_MIG_2023,3.1
30000,MT,Montana,CENSUS_2020_POP,1084225
30000,MT,Montana,ESTIMATES_BASE_2020,1084244
30000,MT,Montana,POP_ESTIMATE_2020,1087211
30000,MT,Montana,POP_ESTIMATE_2021,1106366
30000,MT,Montana,POP_ESTIMATE_2022,1122878
30000,MT,Montana,POP_ESTIMATE_2023,1132812
30000,MT,Montana,N_POP_CHG_2020,2967
30000,MT,Montana,N_POP_CHG_2021,19155
30000,MT,Montana,N_POP_CHG_2022,16512
30000,MT,Montana,N_POP_CHG_2023,9934
30000,MT,Montana,BIRTHS_2020,2812
30000,MT,Montana,BIRTHS_2021,10841
30000,MT,Montana,BIRTHS_2022,11219
30000,MT,Montana,BIRTHS_2023,11206
30000,MT,Montana,DEATHS_2020,2518
30000,MT,Montana,DEATHS_2021,12151
30000,MT,Montana,DEATHS_2022,12896
30000,MT,Montana,DEATHS_2023,11377
30000,MT,Montana,NATURAL_CHG_2020,294
30000,MT,Montana,NATURAL_CHG_2021,-1310
30000,MT,Montana,NATURAL_CHG_2022,-1677
30000,MT,Montana,NATURAL_CHG_2023,-171
30000,MT,Montana,INTERNATIONAL_MIG_2020,44
30000,MT,Montana,INTERNATIONAL_MIG_2021,712
30000,MT,Montana,INTERNATIONAL_MIG_2022,1793
30000,MT,Montana,INTERNATIONAL_MIG_2023,609
30000,MT,Montana,DOMESTIC_MIG_2020,2746
30000,MT,Montana,DOMESTIC_MIG_2021,20376
30000,MT,Montana,DOMESTIC_MIG_2022,15837
30000,MT,Montana,DOMESTIC_MIG_2023,9485
30000,MT,Montana,NET_MIG_2020,2790
30000,MT,Montana,NET_MIG_2021,21088
30000,MT,Montana,NET_MIG_2022,17630
30000,MT,Montana,NET_MIG_2023,10094
30000,MT,Montana,RESIDUAL_2020,-117
30000,MT,Montana,RESIDUAL_2021,-623
30000,MT,Montana,RESIDUAL_2022,559
30000,MT,Montana,RESIDUAL_2023,11
30000,MT,Montana,GQ_ESTIMATES_BASE_2020,29305
30000,MT,Montana,GQ_ESTIMATES_2020,29291
30000,MT,Montana,GQ_ESTIMATES_2021,29311
30000,MT,Montana,GQ_ESTIMATES_2022,29306
30000,MT,Montana,GQ_ESTIMATES_2023,29307
30000,MT,Montana,R_BIRTH_2021,9.9
30000,MT,Montana,R_BIRTH_2022,10.1
30000,MT,Montana,R_BIRTH_2023,9.9
30000,MT,Montana,R_DEATH_2021,11.1
30000,MT,Montana,R_DEATH_2022,11.6
30000,MT,Montana,R_DEATH_2023,10.1
30000,MT,Montana,R_NATURAL_CHG_2021,-1.2
30000,MT,Montana,R_NATURAL_CHG_2022,-1.5
30000,MT,Montana,R_NATURAL_CHG_2023,-0.2
30000,MT,Montana,R_INTERNATIONAL_MIG_2021,0.6
30000,MT,Montana,R_INTERNATIONAL_MIG_2022,1.6
30000,MT,Montana,R_INTERNATIONAL_MIG_2023,0.5
30000,MT,Montana,R_DOMESTIC_MIG_2021,18.6
30000,MT,Montana,R_DOMESTIC_MIG_2022,14.2
30000,MT,Montana,R_DOMESTIC_MIG_2023,8.4
30000,MT,Montana,R_NET_MIG_2021,19.2
30000,MT,Montana,R_NET_MIG_2022,15.8
30000,MT,Montana,R_NET_MIG_2023,8.9
31000,NE,Nebraska,CENSUS_2020_POP,1961504
31000,NE,Nebraska,ESTIMATES_BASE_2020,1961965
31000,NE,Nebraska,POP_ESTIMATE_2020,1963273
31000,NE,Nebraska,POP_ESTIMATE_2021,1964253
31000,NE,Nebraska,POP_ESTIMATE_2022,1968060
31000,NE,Nebraska,POP_ESTIMATE_2023,1978379
31000,NE,Nebraska,N_POP_CHG_2020,1308
31000,NE,Nebraska,N_POP_CHG_2021,980
31000,NE,Nebraska,N_POP_CHG_2022,3807
31000,NE,Nebraska,N_POP_CHG_2023,10319
31000,NE,Nebraska,BIRTHS_2020,6046
31000,NE,Nebraska,BIRTHS_2021,24410
31000,NE,Nebraska,BIRTHS_2022,24174
31000,NE,Nebraska,BIRTHS_2023,24195
31000,NE,Nebraska,DEATHS_2020,4462
31000,NE,Nebraska,DEATHS_2021,19570
31000,NE,Nebraska,DEATHS_2022,19473
31000,NE,Nebraska,DEATHS_2023,18496
31000,NE,Nebraska,NATURAL_CHG_2020,1584
31000,NE,Nebraska,NATURAL_CHG_2021,4840
31000,NE,Nebraska,NATURAL_CHG_2022,4701
31000,NE,Nebraska,NATURAL_CHG_2023,5699
31000,NE,Nebraska,INTERNATIONAL_MIG_2020,93
31000,NE,Nebraska,INTERNATIONAL_MIG_2021,1580
31000,NE,Nebraska,INTERNATIONAL_MIG_2022,4042
31000,NE,Nebraska,INTERNATIONAL_MIG_2023,5441
31000,NE,Nebraska,DOMESTIC_MIG_2020,-778
31000,NE,Nebraska,DOMESTIC_MIG_2021,-6037
31000,NE,Nebraska,DOMESTIC_MIG_2022,-4367
31000,NE,Nebraska,DOMESTIC_MIG_2023,-834
31000,NE,Nebraska,NET_MIG_2020,-685
31000,NE,Nebraska,NET_MIG_2021,-4457
31000,NE,Nebraska,NET_MIG_2022,-325
31000,NE,Nebraska,NET_MIG_2023,4607
31000,NE,Nebraska,RESIDUAL_2020,409
31000,NE,Nebraska,RESIDUAL_2021,597
31000,NE,Nebraska,RESIDUAL_2022,-569
31000,NE,Nebraska,RESIDUAL_2023,13
31000,NE,Nebraska,GQ_ESTIMATES_BASE_2020,49984
31000,NE,Nebraska,GQ_ESTIMATES_2020,49974
31000,NE,Nebraska,GQ_ESTIMATES_2021,46498
31000,NE,Nebraska,GQ_ESTIMATES_2022,47000
31000,NE,Nebraska,GQ_ESTIMATES_2023,47479
31000,NE,Nebraska,R_BIRTH_2021,12.4
31000,NE,Nebraska,R_BIRTH_2022,12.3
31000,NE,Nebraska,R_BIRTH_2023,12.3
31000,NE,Nebraska,R_DEATH_2021,10
31000,NE,Nebraska,R_DEATH_2022,9.9
31000,NE,Nebraska,R_DEATH_2023,9.4
31000,NE,Nebraska,R_NATURAL_CHG_2021,2.5
31000,NE,Nebraska,R_NATURAL_CHG_2022,2.4
31000,NE,Nebraska,R_NATURAL_CHG_2023,2.9
31000,NE,Nebraska,R_INTERNATIONAL_MIG_2021,0.8
31000,NE,Nebraska,R_INTERNATIONAL_MIG_2022,2.1
31000,NE,Nebraska,R_INTERNATIONAL_MIG_2023,2.8
31000,NE,Nebraska,R_DOMESTIC_MIG_2021,-3.1
31000,NE,Nebraska,R_DOMESTIC_MIG_2022,-2.2
31000,NE,Nebraska,R_DOMESTIC_MIG_2023,-0.4
31000,NE,Nebraska,R_NET_MIG_2021,-2.3
31000,NE,Nebraska,R_NET_MIG_2022,-0.2
31000,NE,Nebraska,R_NET_MIG_2023,2.3
32000,NV,Nevada,CENSUS_2020_POP,3104614
32000,NV,Nevada,ESTIMATES_BASE_2020,3104617
32000,NV,Nevada,POP_ESTIMATE_2020,3115840
32000,NV,Nevada,POP_ESTIMATE_2021,3146632
32000,NV,Nevada,POP_ESTIMATE_2022,3177421
32000,NV,Nevada,POP_ESTIMATE_2023,3194176
32000,NV,Nevada,N_POP_CHG_2020,11223
32000,NV,Nevada,N_POP_CHG_2021,30792
32000,NV,Nevada,N_POP_CHG_2022,30789
32000,NV,Nevada,N_POP_CHG_2023,16755
32000,NV,Nevada,BIRTHS_2020,8167
32000,NV,Nevada,BIRTHS_2021,33361
32000,NV,Nevada,BIRTHS_2022,33542
32000,NV,Nevada,BIRTHS_2023,33055
32000,NV,Nevada,DEATHS_2020,7009
32000,NV,Nevada,DEATHS_2021,32390
32000,NV,Nevada,DEATHS_2022,33435
32000,NV,Nevada,DEATHS_2023,29322
32000,NV,Nevada,NATURAL_CHG_2020,1158
32000,NV,Nevada,NATURAL_CHG_2021,971
32000,NV,Nevada,NATURAL_CHG_2022,107
32000,NV,Nevada,NATURAL_CHG_2023,3733
32000,NV,Nevada,INTERNATIONAL_MIG_2020,137
32000,NV,Nevada,INTERNATIONAL_MIG_2021,3612
32000,NV,Nevada,INTERNATIONAL_MIG_2022,10179
32000,NV,Nevada,INTERNATIONAL_MIG_2023,4266
32000,NV,Nevada,DOMESTIC_MIG_2020,10289
32000,NV,Nevada,DOMESTIC_MIG_2021,25387
32000,NV,Nevada,DOMESTIC_MIG_2022,20526
32000,NV,Nevada,DOMESTIC_MIG_2023,8642
32000,NV,Nevada,NET_MIG_2020,10426
32000,NV,Nevada,NET_MIG_2021,28999
32000,NV,Nevada,NET_MIG_2022,30705
32000,NV,Nevada,NET_MIG_2023,12908
32000,NV,Nevada,RESIDUAL_2020,-361
32000,NV,Nevada,RESIDUAL_2021,822
32000,NV,Nevada,RESIDUAL_2022,-23
32000,NV,Nevada,RESIDUAL_2023,114
32000,NV,Nevada,GQ_ESTIMATES_BASE_2020,36964
32000,NV,Nevada,GQ_ESTIMATES_2020,36597
32000,NV,Nevada,GQ_ESTIMATES_2021,35251
32000,NV,Nevada,GQ_ESTIMATES_2022,34752
32000,NV,Nevada,GQ_ESTIMATES_2023,35093
32000,NV,Nevada,R_BIRTH_2021,10.7
32000,NV,Nevada,R_BIRTH_2022,10.6
32000,NV,Nevada,R_BIRTH_2023,10.4
32000,NV,Nevada,R_DEATH_2021,10.3
32000,NV,Nevada,R_DEATH_2022,10.6
32000,NV,Nevada,R_DEATH_2023,9.2
32000,NV,Nevada,R_NATURAL_CHG_2021,0.3
32000,NV,Nevada,R_NATURAL_CHG_2022,0
32000,NV,Nevada,R_NATURAL_CHG_2023,1.2
32000,NV,Nevada,R_INTERNATIONAL_MIG_2021,1.2
32000,NV,Nevada,R_INTERNATIONAL_MIG_2022,3.2
32000,NV,Nevada,R_INTERNATIONAL_MIG_2023,1.3
32000,NV,Nevada,R_DOMESTIC_MIG_2021,8.1
32000,NV,Nevada,R_DOMESTIC_MIG_2022,6.5
32000,NV,Nevada,R_DOMESTIC_MIG_2023,2.7
32000,NV,Nevada,R_NET_MIG_2021,9.3
32000,NV,Nevada,R_NET_MIG_2022,9.7
32000,NV,Nevada,R_NET_MIG_2023,4.1
33000,NH,New Hampshire,CENSUS_2020_POP,1377529
33000,NH,New Hampshire,ESTIMATES_BASE_2020,1377524
33000,NH,New Hampshire,POP_ESTIMATE_2020,1378702
33000,NH,New Hampshire,POP_ESTIMATE_2021,1387494
33000,NH,New Hampshire,POP_ESTIMATE_2022,1399003
33000,NH,New Hampshire,POP_ESTIMATE_2023,1402054
33000,NH,New Hampshire,N_POP_CHG_2020,1178
33000,NH,New Hampshire,N_POP_CHG_2021,8792
33000,NH,New Hampshire,N_POP_CHG_2022,11509
33000,NH,New Hampshire,N_POP_CHG_2023,3051
33000,NH,New Hampshire,BIRTHS_2020,2994
33000,NH,New Hampshire,BIRTHS_2021,12044
33000,NH,New Hampshire,BIRTHS_2022,12332
33000,NH,New Hampshire,BIRTHS_2023,12155
33000,NH,New Hampshire,DEATHS_2020,3481
33000,NH,New Hampshire,DEATHS_2021,13709
33000,NH,New Hampshire,DEATHS_2022,14674
33000,NH,New Hampshire,DEATHS_2023,14264
33000,NH,New Hampshire,NATURAL_CHG_2020,-487
33000,NH,New Hampshire,NATURAL_CHG_2021,-1665
33000,NH,New Hampshire,NATURAL_CHG_2022,-2342
33000,NH,New Hampshire,NATURAL_CHG_2023,-2109
33000,NH,New Hampshire,INTERNATIONAL_MIG_2020,88
33000,NH,New Hampshire,INTERNATIONAL_MIG_2021,1542
33000,NH,New Hampshire,INTERNATIONAL_MIG_2022,3834
33000,NH,New Hampshire,INTERNATIONAL_MIG_2023,859
33000,NH,New Hampshire,DOMESTIC_MIG_2020,1272
33000,NH,New Hampshire,DOMESTIC_MIG_2021,8461
33000,NH,New Hampshire,DOMESTIC_MIG_2022,10118
33000,NH,New Hampshire,DOMESTIC_MIG_2023,4298
33000,NH,New Hampshire,NET_MIG_2020,1360
33000,NH,New Hampshire,NET_MIG_2021,10003
33000,NH,New Hampshire,NET_MIG_2022,13952
33000,NH,New Hampshire,NET_MIG_2023,5157
33000,NH,New Hampshire,RESIDUAL_2020,305
33000,NH,New Hampshire,RESIDUAL_2021,454
33000,NH,New Hampshire,RESIDUAL_2022,-101
33000,NH,New Hampshire,RESIDUAL_2023,3
33000,NH,New Hampshire,GQ_ESTIMATES_BASE_2020,42739
33000,NH,New Hampshire,GQ_ESTIMATES_2020,42736
33000,NH,New Hampshire,GQ_ESTIMATES_2021,37148
33000,NH,New Hampshire,GQ_ESTIMATES_2022,41517
33000,NH,New Hampshire,GQ_ESTIMATES_2023,41525
33000,NH,New Hampshire,R_BIRTH_2021,8.7
33000,NH,New Hampshire,R_BIRTH_2022,8.9
33000,NH,New Hampshire,R_BIRTH_2023,8.7
33000,NH,New Hampshire,R_DEATH_2021,9.9
33000,NH,New Hampshire,R_DEATH_2022,10.5
33000,NH,New Hampshire,R_DEATH_2023,10.2
33000,NH,New Hampshire,R_NATURAL_CHG_2021,-1.2
33000,NH,New Hampshire,R_NATURAL_CHG_2022,-1.7
33000,NH,New Hampshire,R_NATURAL_CHG_2023,-1.5
33000,NH,New Hampshire,R_INTERNATIONAL_MIG_2021,1.1
33000,NH,New Hampshire,R_INTERNATIONAL_MIG_2022,2.8
33000,NH,New Hampshire,R_INTERNATIONAL_MIG_2023,0.6
33000,NH,New Hampshire,R_DOMESTIC_MIG_2021,6.1
33000,NH,New Hampshire,R_DOMESTIC_MIG_2022,7.3
33000,NH,New Hampshire,R_DOMESTIC_MIG_2023,3.1
33000,NH,New Hampshire,R_NET_MIG_2021,7.2
33000,NH,New Hampshire,R_NET_MIG_2022,10
33000,NH,New Hampshire,R_NET_MIG_2023,3.7
34000,NJ,New Jersey,CENSUS_2020_POP,9288994
34000,NJ,New Jersey,ESTIMATES_BASE_2020,9289039
34000,NJ,New Jersey,POP_ESTIMATE_2020,9272392
34000,NJ,New Jersey,POP_ESTIMATE_2021,9269175
34000,NJ,New Jersey,POP_ESTIMATE_2022,9260817
34000,NJ,New Jersey,POP_ESTIMATE_2023,9290841
34000,NJ,New Jersey,N_POP_CHG_2020,-16647
34000,NJ,New Jersey,N_POP_CHG_2021,-3217
34000,NJ,New Jersey,N_POP_CHG_2022,-8358
34000,NJ,New Jersey,N_POP_CHG_2023,30024
34000,NJ,New Jersey,BIRTHS_2020,24722
34000,NJ,New Jersey,BIRTHS_2021,98001
34000,NJ,New Jersey,BIRTHS_2022,102468
34000,NJ,New Jersey,BIRTHS_2023,102055
34000,NJ,New Jersey,DEATHS_2020,33966
34000,NJ,New Jersey,DEATHS_2021,83971
34000,NJ,New Jersey,DEATHS_2022,82566
34000,NJ,New Jersey,DEATHS_2023,76563
34000,NJ,New Jersey,NATURAL_CHG_2020,-9244
34000,NJ,New Jersey,NATURAL_CHG_2021,14030
34000,NJ,New Jersey,NATURAL_CHG_2022,19902
34000,NJ,New Jersey,NATURAL_CHG_2023,25492
34000,NJ,New Jersey,INTERNATIONAL_MIG_2020,901
34000,NJ,New Jersey,INTERNATIONAL_MIG_2021,14745
34000,NJ,New Jersey,INTERNATIONAL_MIG_2022,38635
34000,NJ,New Jersey,INTERNATIONAL_MIG_2023,49298
34000,NJ,New Jersey,DOMESTIC_MIG_2020,-9361
34000,NJ,New Jersey,DOMESTIC_MIG_2021,-33561
34000,NJ,New Jersey,DOMESTIC_MIG_2022,-65605
34000,NJ,New Jersey,DOMESTIC_MIG_2023,-44666
34000,NJ,New Jersey,NET_MIG_2020,-8460
34000,NJ,New Jersey,NET_MIG_2021,-18816
34000,NJ,New Jersey,NET_MIG_2022,-26970
34000,NJ,New Jersey,NET_MIG_2023,4632
34000,NJ,New Jersey,RESIDUAL_2020,1057
34000,NJ,New Jersey,RESIDUAL_2021,1569
34000,NJ,New Jersey,RESIDUAL_2022,-1290
34000,NJ,New Jersey,RESIDUAL_2023,-100
34000,NJ,New Jersey,GQ_ESTIMATES_BASE_2020,180395
34000,NJ,New Jersey,GQ_ESTIMATES_2020,180438
34000,NJ,New Jersey,GQ_ESTIMATES_2021,169976
34000,NJ,New Jersey,GQ_ESTIMATES_2022,168464
34000,NJ,New Jersey,GQ_ESTIMATES_2023,168097
34000,NJ,New Jersey,R_BIRTH_2021,10.6
34000,NJ,New Jersey,R_BIRTH_2022,11.1
34000,NJ,New Jersey,R_BIRTH_2023,11
34000,NJ,New Jersey,R_DEATH_2021,9.1
34000,NJ,New Jersey,R_DEATH_2022,8.9
34000,NJ,New Jersey,R_DEATH_2023,8.3
34000,NJ,New Jersey,R_NATURAL_CHG_2021,1.5
34000,NJ,New Jersey,R_NATURAL_CHG_2022,2.1
34000,NJ,New Jersey,R_NATURAL_CHG_2023,2.7
